market,ticker,name,sector,exchange,date,year,window_len,raw,z,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,pre_drop_target_ret,mfe,recovered,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,days_to_recover
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2019-09-30,2019,4,-0.1399,-2.681,0.049,0.0246,-0.2014,0.0123,0.0248,True,-0.2111,-0.0444,0.0547,0.0021,2.0,False,,,,,,0.1626,0.1124,False,0.049,63,0.049,63,-0.0622,10,0.049,63,0.049,63,0.049,63,0.049,63,0.049,63,,,,,,,,,,,,False,-0.0516,0.0,-0.0157,-0.0587,,,,,0.0,
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2022-04-25,2022,5,-0.1558,-2.704,-0.3099,-0.2191,-0.3319,-0.2407,0.2295,True,-0.3327,-0.2656,-0.2666,-0.1947,2.0,True,-0.3954,-0.3175,-0.263,-0.198,6.0,0.1846,0.0193,False,-0.3099,63,-0.3099,63,-0.1182,10,-0.1182,10,-0.1182,10,-0.1275,11,-0.2563,35,-0.3244,49,-0.263,-0.198,-0.2195,-0.1945,-0.1604,-0.1665,-0.2488,-0.1869,-0.2833,-0.1936,-1.0,True,0.0013,0.0,0.0005,-0.0425,,,,,0.0,
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2024-11-11,2024,2,-0.1189,-3.029,-0.1387,-0.1727,-0.2288,-0.2622,0.1719,True,-0.2254,-0.2622,-0.221,-0.2383,3.0,True,-0.1196,-0.1499,-0.2534,-0.2115,14.0,0.1349,-0.0061,False,-0.1387,63,-0.1387,63,-0.0608,2,-0.0821,18,-0.1075,19,-0.1255,25,-0.1387,63,-0.1387,63,-0.2534,-0.2115,-0.1629,-0.122,-0.1467,-0.1174,-0.1506,-0.1171,-0.1206,-0.1161,-1.0,False,-0.0401,0.7862,-0.0137,-0.0567,,,,,0.0748,
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2025-02-14,2025,1,-0.1552,-5.558,-0.0056,-0.0248,0.455,0.3593,-0.1438,True,0.3505,0.2657,0.0192,0.0033,1.0,True,0.3345,0.2466,0.0137,0.0054,2.0,0.1837,0.455,False,-0.0056,63,-0.0056,63,-0.0519,11,-0.1125,34,-0.1125,34,-0.1319,36,-0.0056,63,-0.0056,63,0.0137,0.0054,-0.0404,0.0065,0.025,0.047,-0.0434,-0.0309,0.0368,0.1,-1.0,False,-0.0371,0.6673,-0.0194,-0.0624,,,,,0.0,
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2025-10-21,2025,1,-0.121,-4.083,0.379,0.2799,0.2937,0.1577,1.1509,True,0.2589,0.1278,0.5507,0.4499,1.0,False,,,,,,0.1377,0.6377,True,0.1377,26,0.1962,39,-0.053,10,0.379,63,0.379,63,0.379,63,0.379,63,0.379,63,,,,,,,,,,,,False,-0.0371,0.6673,-0.0095,-0.0525,,,,,0.0,26.0
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2026-01-30,2026,1,-0.1479,-3.839,-0.0062,-0.0679,,,1.0772,True,,,-0.0551,-0.0915,2.0,True,,,-0.0551,-0.0915,2.0,0.1735,0.3961,True,0.1735,8,0.2631,21,-0.1143,33,-0.1143,33,-0.1143,33,-0.126,34,-0.0062,63,-0.0062,63,0.201,0.1579,0.201,0.1579,0.201,0.1579,0.201,0.1579,0.201,0.1579,6.0,False,-0.0473,0.532,-0.0137,-0.0567,,,,,0.0,8.0
TSX,SEA,Seabridge Gold Inc.,Basic Materials,TSX-SF,2026-03-18,2026,1,-0.1236,-3.08,0.2522,0.1651,,,0.5122,True,,,0.2567,0.1589,3.0,False,,,,,,0.1411,0.3289,True,0.1411,12,0.1384,23,-0.0784,1,-0.0905,2,0.2522,63,0.2522,63,0.2522,63,0.2522,63,,,,,,,,,,,,False,-0.0473,0.532,-0.0143,-0.0573,,,,,0.0,12.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2011-10-04,2011,3,-0.1733,-3.336,0.1952,0.1004,0.2452,0.1556,0.2,True,0.155,0.0986,0.1717,0.1079,1.0,True,0.041,0.0207,0.0847,0.0494,2.0,0.2097,0.5339,True,0.2097,5,0.2016,19,0.1952,63,0.1952,63,0.1952,63,0.1952,63,0.1952,63,0.1952,63,0.0523,0.0238,0.0523,0.0238,0.0523,0.0238,0.0523,0.0238,0.0523,0.0238,3.0,True,0.0349,0.0,0.0058,-0.0372,0.0735,-0.4516,2.133,,0.0,5.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2014-11-27,2014,2,-0.1117,-2.621,-0.1171,-0.14,-0.1516,-0.1617,-0.0042,True,-0.1206,-0.1479,-0.0437,-0.0768,3.0,True,-0.1053,-0.1191,-0.0577,-0.0712,4.0,0.1257,0.0541,False,-0.1171,63,-0.1171,63,-0.0671,2,-0.0949,5,-0.1736,7,-0.1736,7,-0.1171,63,-0.1171,63,-0.0577,-0.0712,0.0521,0.0619,-0.1043,-0.0699,-0.1141,-0.0842,0.0007,-0.0157,-1.0,True,0.0586,0.505,0.0148,-0.0282,0.0261,-0.066,1.8874,0.5992,0.0159,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2015-01-06,2015,2,-0.1579,-3.5,0.1784,0.1122,-0.137,-0.1635,-0.2661,True,-0.1568,-0.1444,0.1386,0.0785,2.0,True,-0.1568,-0.1444,0.1386,0.0785,2.0,0.1875,0.2453,True,0.1875,23,0.1288,33,-0.0862,4,-0.0862,4,-0.1027,5,0.1784,63,0.1784,63,0.1784,63,0.1181,0.0667,-0.0279,-0.0403,0.1181,0.0667,0.1181,0.0667,0.1181,0.0667,21.0,True,0.0402,1.0721,0.0138,-0.0292,0.0135,-0.0474,1.5195,0.3331,0.0194,23.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2015-07-27,2015,4,-0.1526,-3.464,-0.1385,-0.1169,-0.3015,-0.1855,-0.1567,True,-0.2706,-0.1651,-0.1137,-0.0984,1.0,True,-0.3106,-0.1918,-0.1581,-0.0987,3.0,0.1801,0.1129,False,-0.1385,63,-0.1385,63,-0.0786,17,-0.1169,18,-0.1169,18,-0.1845,19,-0.1385,63,-0.1385,63,-0.1581,-0.0987,-0.1569,-0.0937,0.0271,0.0635,-0.105,-0.0334,-0.132,-0.0572,-1.0,True,0.0402,1.0721,0.0201,-0.0229,0.0135,-0.0474,1.5195,0.3331,0.0321,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2016-01-07,2016,3,-0.1947,-2.972,0.258,0.1922,0.2695,0.1341,-0.3546,True,0.4567,0.2801,0.3799,0.2719,5.0,True,0.4567,0.2801,0.3799,0.2719,5.0,0.2417,0.5143,True,0.2417,40,0.2519,56,-0.0861,2,-0.0861,2,-0.1329,7,-0.1329,7,0.258,63,0.258,63,0.3113,0.2229,0.1204,0.0848,-0.0066,-0.0103,0.1776,0.1402,0.3113,0.2229,35.0,False,-0.1939,0.6516,-0.1549,-0.1979,-0.1187,0.0028,0.7913,0.3331,0.0507,40.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2017-08-08,2017,5,-0.1263,-2.545,0.0863,0.0289,0.0134,0.0086,-0.1163,True,-0.032,-0.022,0.0664,0.008,1.0,True,0.0449,0.017,0.0235,-0.0364,7.0,0.1446,0.1968,False,0.0863,63,0.0863,63,-0.0559,4,-0.0911,9,-0.1166,14,-0.1276,15,0.0863,63,0.0863,63,0.0235,-0.0364,-0.0451,-0.0419,0.0198,0.0063,0.1277,0.0877,0.0639,0.0141,-1.0,False,-0.0528,0.4587,-0.0365,-0.0795,-0.0347,0.0241,0.2065,0.0168,0.0396,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2017-11-16,2017,4,-0.1111,-2.689,0.0208,0.0511,0.0789,0.0647,-0.0752,True,0.0564,0.0472,-0.0022,0.0328,1.0,True,0.0371,0.0324,0.1,0.1365,9.0,0.125,0.2465,True,0.125,28,0.1443,51,-0.0522,21,0.0208,63,0.0208,63,0.0208,63,0.0208,63,0.0208,63,0.182,0.183,0.1296,0.1176,0.182,0.183,0.182,0.183,0.182,0.183,19.0,False,-0.0528,0.4587,-0.0381,-0.0811,-0.0347,0.0241,0.2065,0.0168,0.0417,28.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2019-05-02,2019,5,-0.1111,-2.541,-0.0679,-0.0658,-0.4212,-0.4324,0.0597,True,-0.4025,-0.4131,-0.0775,-0.064,1.0,True,-0.4149,-0.4386,-0.1468,-0.1411,3.0,0.125,0.0567,False,-0.0679,63,-0.0679,63,-0.0607,18,-0.0861,28,-0.0679,63,-0.0679,63,-0.0679,63,-0.0679,63,-0.1468,-0.1411,-0.0854,-0.0716,-0.0903,-0.0823,-0.0679,-0.0773,-0.0464,-0.0528,-1.0,True,0.0236,0.4891,0.0156,-0.0274,0.0068,0.0032,0.1447,-0.1773,0.047,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2019-08-26,2019,5,-0.1133,-2.678,-0.1806,-0.2386,-0.2678,-0.3263,-0.2675,True,-0.2562,-0.2557,-0.2262,-0.2771,2.0,True,-0.2562,-0.2557,-0.2262,-0.2771,2.0,0.1277,0.2094,True,0.1277,10,0.1067,20,-0.0728,26,-0.1114,27,-0.1114,27,-0.1887,28,-0.1806,63,-0.1806,63,0.0869,0.0545,0.0869,0.0545,0.0869,0.0545,0.0869,0.0545,0.0869,0.0545,8.0,True,0.0236,0.4891,0.0209,-0.0221,0.0068,0.0032,0.1447,-0.1773,0.063,10.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2019-10-02,2019,4,-0.158,-3.774,-0.0046,-0.0509,-0.7425,-0.5455,-0.2625,True,-0.7294,-0.5585,0.059,0.0135,3.0,True,-0.673,-0.5301,0.116,0.063,6.0,0.1877,0.0337,False,-0.0046,63,-0.0046,63,-0.125,2,-0.125,2,-0.125,2,-0.125,2,-0.0046,63,-0.0046,63,0.116,0.063,-0.0741,-0.0846,0.0209,-0.0071,-0.0277,-0.0601,-0.0247,-0.0568,-1.0,True,0.0236,0.4891,0.0225,-0.0205,0.0068,0.0032,0.1447,-0.1773,0.0679,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2020-02-25,2020,1,-0.1749,-7.207,-0.648,-0.5299,-0.5596,-0.527,-0.2156,True,-0.5871,-0.5723,-0.6732,-0.5693,1.0,True,-0.589,-0.5899,-0.6794,-0.5924,2.0,0.212,0.0961,False,-0.648,63,-0.648,63,-0.1472,8,-0.1472,8,-0.1472,8,-0.1472,8,-0.4943,9,-0.4943,9,-0.6794,-0.5924,-0.7806,-0.5086,-0.7602,-0.5192,-0.6329,-0.4803,-0.7064,-0.5916,-1.0,True,0.0021,0.5815,0.0024,-0.0406,0.0005,0.0242,0.0626,-0.4736,0.0911,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2022-03-03,2022,1,-0.1048,-3.695,0.3044,0.3147,-0.0551,0.0441,0.5674,True,-0.0395,0.0646,0.2685,0.2913,2.0,True,0.086,0.1894,0.0883,0.2207,11.0,0.1171,0.3096,True,0.1171,34,0.082,47,-0.0822,7,-0.0822,7,0.3044,63,0.3044,63,0.3044,63,0.3044,63,0.1419,0.2303,0.0421,0.0396,0.1197,0.1106,0.1419,0.2303,0.1419,0.2303,23.0,False,-0.1835,1.0913,-0.1873,-0.2303,-0.054,0.0037,0.217,-0.9172,0.0064,34.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2022-06-17,2022,5,-0.1669,-2.585,-0.0021,-0.0355,0.173,0.1459,0.369,True,0.1181,0.1172,-0.0425,-0.0522,1.0,True,0.1877,0.1864,-0.0505,-0.0012,6.0,0.2003,0.3211,False,-0.0021,63,-0.0021,63,-0.0747,4,-0.0803,12,-0.1041,56,-0.0021,63,-0.0021,63,-0.0021,63,-0.0505,-0.0012,0.0168,0.0334,0.0496,0.0498,0.079,0.0464,0.0427,0.0108,-1.0,False,-0.1835,1.0913,-0.1817,-0.2247,-0.054,0.0037,0.217,-0.9172,0.0062,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2023-03-06,2023,1,-0.1957,-10.352,-0.0781,-0.0496,0.1724,0.1773,0.5004,True,0.1536,0.1641,-0.1016,-0.0837,2.0,True,0.1536,0.1641,-0.1016,-0.0837,2.0,0.2434,0.1784,False,-0.0781,63,-0.0781,63,-0.0561,6,-0.1092,7,-0.1092,7,-0.0781,63,-0.0781,63,-0.0781,63,-0.1016,-0.0837,-0.1103,-0.0853,-0.0725,-0.0651,-0.0215,-0.0355,-0.0914,-0.1031,-1.0,True,0.1453,0.7259,0.1406,0.0976,0.023,0.0394,0.2801,0.4861,0.0207,
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2025-04-04,2025,1,-0.1564,-10.548,0.2048,0.0398,0.6358,0.3194,0.2845,True,0.4096,0.1338,0.1795,0.0381,3.0,True,0.4096,0.1338,0.1795,0.0381,3.0,0.1854,0.6358,True,0.1854,46,0.1869,80,-0.0508,2,0.2048,63,0.2048,63,0.2048,63,0.2048,63,0.2048,63,0.143,-0.0105,-0.0252,-0.0702,-0.0385,-0.1072,0.0748,-0.0159,0.1378,0.024,43.0,True,0.5585,0.3253,0.2109,0.1679,0.0545,0.034,0.2824,1.9924,0.0316,46.0
TSX,SES,Secure Energy Services Inc.,Industrials,TSX-SF,2025-10-10,2025,4,-0.1465,-4.646,-0.0368,-0.138,0.2647,0.1223,0.6358,True,0.2587,0.1335,-0.048,-0.1325,1.0,False,,,,,,0.1717,0.2682,False,-0.0368,63,-0.0368,63,-0.0758,16,-0.0951,59,-0.0368,63,-0.0368,63,-0.0368,63,-0.0368,63,,,,,,,,,,,,True,0.5585,0.3253,0.1511,0.1081,0.0545,0.034,0.2824,1.9924,0.0226,
TSX,SGD,Snowline Gold Corp.,Basic Materials,TSX-SF,2026-01-30,2026,2,-0.1655,-3.316,-0.1315,-0.1931,,,1.2124,True,,,-0.1925,-0.2289,2.0,True,,,-0.1925,-0.2289,2.0,0.1984,0.1344,False,-0.1315,63,-0.1315,63,-0.054,11,-0.091,31,-0.145,32,-0.145,32,-0.1315,63,-0.1315,63,-0.1925,-0.2289,0.0632,0.0096,0.0274,-0.0103,-0.1847,-0.1823,-0.2395,-0.264,-1.0,False,-0.4412,0.0,-0.0181,-0.0611,,,,,,
TSX,SGD,Snowline Gold Corp.,Basic Materials,TSX-SF,2026-03-19,2026,5,-0.2379,-2.771,-0.0755,-0.1732,,,0.6416,True,,,-0.038,-0.1358,2.0,True,,,-0.0764,-0.1401,8.0,0.3121,0.2286,False,-0.0755,63,-0.0755,63,-0.0557,7,-0.0828,56,-0.1487,57,-0.1487,57,-0.0755,63,-0.0755,63,-0.0764,-0.1401,0.0958,0.0596,0.0396,0.0031,0.2082,0.1694,0.08,0.0199,-1.0,False,-0.4412,0.0,-0.0225,-0.0655,,,,,,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2011-03-10,2011,3,-0.1344,-4.669,0.1601,0.1882,0.1088,0.2005,0.835,True,0.0353,0.1469,0.0824,0.1255,1.0,True,-0.1059,0.0643,0.1259,0.1894,14.0,0.1553,0.2714,True,0.1553,55,0.1687,85,0.1601,63,0.1601,63,0.1601,63,0.1601,63,0.1601,63,0.1601,63,0.1247,0.185,-0.0141,-0.0009,0.0329,0.0428,0.0012,0.0505,0.1247,0.185,41.0,False,-0.0301,0.0,-0.0023,-0.0453,-0.1545,-0.1187,-0.0331,-0.0742,0.0,55.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2012-04-10,2012,5,-0.1526,-3.048,-0.2187,-0.1833,-0.152,-0.1753,0.3728,True,-0.1888,-0.2061,-0.2581,-0.218,1.0,True,-0.2165,-0.2154,-0.2879,-0.2233,2.0,0.1801,0.0959,False,-0.2187,63,-0.2187,63,-0.0702,21,-0.1404,24,-0.1404,24,-0.1404,24,-0.2608,53,-0.2187,63,-0.2879,-0.2233,-0.033,-0.0166,-0.1209,-0.0783,-0.1516,-0.0994,-0.1549,-0.0962,-1.0,True,0.0065,0.0,0.0006,-0.0424,0.0159,-0.361,0.1909,-0.387,0.0,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2012-05-15,2012,5,-0.1529,-2.8,0.139,0.0894,-0.1562,-0.2079,-0.0636,True,-0.2625,-0.3053,0.0512,-0.0112,1.0,True,-0.3127,-0.3726,-0.0285,-0.061,11.0,0.1805,0.2163,True,0.1805,15,0.1017,19,-0.0544,26,-0.0946,28,0.139,63,0.139,63,0.139,63,0.139,63,-0.0459,-0.0445,-0.0459,-0.0445,-0.0459,-0.0445,-0.0459,-0.0445,-0.0459,-0.0445,4.0,True,0.0065,0.0,0.0007,-0.0423,0.0159,-0.361,0.1909,-0.387,0.0,15.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2012-11-12,2012,4,-0.1345,-2.712,-0.3669,-0.416,-0.3174,-0.349,-0.1728,True,-0.236,-0.2844,-0.3854,-0.4518,2.0,True,-0.0864,-0.1371,-0.4352,-0.4845,6.0,0.1554,-0.0264,False,-0.3669,63,-0.3669,63,-0.0545,1,-0.0975,4,-0.1041,11,-0.1554,39,-0.2595,40,-0.3124,43,-0.4352,-0.4845,-0.0035,-0.0231,-0.0328,-0.0625,-0.0518,-0.0929,-0.3178,-0.3824,-1.0,True,0.0065,0.0,0.0008,-0.0422,0.0159,-0.361,0.1909,-0.387,0.0,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2013-01-10,2013,2,-0.181,-5.44,-0.2433,-0.2339,0.2545,0.2629,-0.2252,True,0.4405,0.4467,-0.2608,-0.2035,8.0,True,0.4405,0.4467,-0.2608,-0.2035,8.0,0.221,0.2991,False,-0.2433,63,-0.2433,63,-0.0714,3,-0.0871,4,-0.1071,5,-0.1741,6,-0.2902,27,-0.3237,35,-0.2608,-0.2035,-0.0304,-0.0276,-0.1722,-0.1578,-0.1924,-0.193,-0.1494,-0.1441,-1.0,False,-0.1517,0.0,-0.0285,-0.0715,-0.2764,-0.456,0.2878,-0.2732,0.0,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2013-02-19,2013,2,-0.1215,-2.93,0.5377,0.543,0.7767,0.7877,-0.5447,True,0.7931,0.8042,0.5455,0.5424,1.0,True,0.737,0.7343,0.6177,0.6163,2.0,0.1384,0.8491,True,0.1384,17,0.0692,21,-0.1226,9,-0.1226,9,-0.1226,9,-0.1226,9,0.5377,63,0.5377,63,0.0398,0.025,0.0398,0.025,0.0398,0.025,0.0398,0.025,0.0398,0.025,15.0,False,-0.1517,0.0,-0.0401,-0.0831,-0.2764,-0.456,0.2878,-0.2732,0.0,17.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2014-11-04,2014,4,-0.11,-2.554,-0.4635,-0.5056,-0.1909,-0.235,-0.0704,True,-0.2645,-0.3017,-0.44,-0.4796,1.0,True,-0.2716,-0.3132,-0.4368,-0.4725,2.0,0.1237,0.1505,True,0.1237,3,0.0282,16,-0.0839,17,-0.0839,17,-0.2031,19,-0.2031,19,-0.326,24,-0.326,24,-0.0656,-0.0982,-0.0656,-0.0982,-0.0656,-0.0982,-0.0656,-0.0982,-0.0656,-0.0982,1.0,False,-0.0116,0.6547,-0.0038,-0.0468,-0.0364,-0.046,0.3072,-0.6022,0.1843,3.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2014-12-03,2014,5,-0.2004,-3.484,-0.2833,-0.2967,-0.1187,-0.1325,-0.108,True,-0.0118,-0.0565,-0.2751,-0.3156,4.0,True,0.0299,-0.0357,-0.2357,-0.3087,9.0,0.2506,0.0162,False,-0.2833,63,-0.2833,63,-0.0615,1,-0.1802,3,-0.1802,3,-0.1802,3,-0.2571,8,-0.3673,21,-0.2357,-0.3087,-0.2221,-0.2598,-0.2275,-0.26,-0.2965,-0.3551,-0.1158,-0.2133,-1.0,False,-0.0116,0.6547,-0.0047,-0.0477,-0.0364,-0.046,0.3072,-0.6022,0.2274,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2015-01-06,2015,2,-0.2526,-4.196,0.1704,0.1043,0.2582,0.2317,-0.4865,True,0.0824,0.0735,0.0394,-0.0256,1.0,True,0.1108,0.0698,0.3751,0.2781,6.0,0.338,0.6061,False,0.1704,63,0.1704,63,-0.1127,4,-0.1127,4,-0.1127,4,-0.1303,5,0.1704,63,0.1704,63,0.4303,0.3567,0.0276,-0.0371,0.18,0.0988,0.1609,0.0788,-0.057,-0.1122,63.0,False,-0.0308,1.0489,-0.0248,-0.0678,-0.0683,0.1193,0.6278,,0.3638,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2015-08-24,2015,2,-0.1667,-2.726,0.3481,0.3229,0.0999,0.1238,-0.2277,True,0.0141,0.0443,0.3315,0.3119,1.0,True,-0.1003,-0.0567,0.1497,0.148,2.0,0.2,0.8508,True,0.2,3,0.334,11,0.3481,63,0.3481,63,0.3481,63,0.3481,63,0.3481,63,0.3481,63,0.1163,0.105,0.1163,0.105,0.1163,0.105,0.1163,0.105,0.1163,0.105,1.0,False,-0.0308,1.0489,-0.0334,-0.0764,-0.0683,0.1193,0.6278,,0.3641,3.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2017-06-15,2017,2,-0.1161,-3.105,0.0474,0.0466,-0.0076,-0.0641,-0.2266,True,-0.0265,-0.0832,0.0117,0.0099,2.0,False,,,,,,0.1313,0.2199,False,0.0474,63,0.0474,63,0.0474,63,0.0474,63,0.0474,63,0.0474,63,0.0474,63,0.0474,63,,,,,,,,,,,,False,-0.039,0.208,-0.0282,-0.0712,-0.1837,-0.1126,0.0472,,0.0607,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2018-10-18,2018,4,-0.1174,-2.615,-0.3712,-0.3647,-0.2746,-0.353,0.2056,True,-0.2604,-0.332,-0.4043,-0.3968,1.0,True,-0.2604,-0.332,-0.4043,-0.3968,1.0,0.133,0.0321,False,-0.3712,63,-0.3712,63,-0.0642,4,-0.0917,7,-0.1019,8,-0.1249,11,-0.2815,28,-0.3045,29,-0.4043,-0.3968,-0.1923,-0.1796,-0.2235,-0.1977,-0.3226,-0.305,-0.3719,-0.3038,-1.0,False,-0.0086,0.3189,-0.0053,-0.0483,-0.0277,-0.0199,0.0457,,0.0648,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2018-11-28,2018,5,-0.1469,-2.559,0.0097,-0.0494,-0.1172,-0.1743,-0.3156,True,-0.1686,-0.2227,-0.0794,-0.135,1.0,True,-0.1852,-0.2466,-0.1497,-0.2032,3.0,0.1722,0.1181,False,0.0097,63,0.0097,63,-0.0613,8,-0.0879,12,-0.1145,18,-0.1428,36,0.0097,63,0.0097,63,-0.1497,-0.2032,-0.189,-0.0912,-0.0677,-0.0121,-0.1658,-0.1616,-0.1793,-0.2007,-1.0,False,-0.0086,0.3189,-0.0076,-0.0506,-0.0277,-0.0199,0.0457,,0.0932,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2022-06-23,2022,2,-0.196,-3.807,-0.1197,-0.1071,0.0004,-0.0334,1.7368,True,-0.0105,-0.0338,-0.2126,-0.174,1.0,True,-0.0726,-0.074,-0.2274,-0.1781,2.0,0.2437,0.2515,True,0.2437,45,0.084,48,-0.0742,8,-0.088,12,-0.1097,14,-0.1197,63,-0.1197,63,-0.1197,63,-0.0044,0.0016,-0.0448,-0.0282,0.014,0.0142,-0.0276,-0.0602,0.0925,0.0605,43.0,True,0.794,0.596,0.6082,0.5652,0.983,-0.008,0.2015,,0.0,45.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2022-09-26,2022,2,-0.1707,-2.965,0.2567,0.1923,0.2204,0.1478,0.0488,True,0.2241,0.1406,0.2004,0.147,1.0,True,0.1496,0.0804,0.1242,0.0793,2.0,0.2058,0.4567,True,0.2058,6,0.337,28,0.2567,63,0.2567,63,0.2567,63,0.2567,63,0.2567,63,0.2567,63,0.2225,0.1796,0.2225,0.1796,0.2225,0.1796,0.2225,0.1796,0.2225,0.1796,4.0,True,0.794,0.596,0.73,0.687,0.983,-0.008,0.2015,,0.0188,6.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2023-05-04,2023,4,-0.1277,-2.578,0.081,0.0868,0.2623,0.2827,-0.1069,True,0.2127,0.2515,0.0998,0.1147,1.0,True,0.1252,0.1743,0.0912,0.1097,2.0,0.1464,0.3121,False,0.081,63,0.081,63,-0.0528,30,-0.0804,32,-0.1093,35,0.081,63,0.081,63,0.081,63,0.0912,0.1097,-0.0279,0.0132,-0.0064,0.0228,-0.1162,-0.0759,-0.0692,-0.0325,-1.0,True,0.2764,0.3807,0.3797,0.3367,0.3155,0.1446,0.2498,-0.4921,0.0665,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2023-10-04,2023,4,-0.1291,-2.977,-0.1876,-0.2876,0.0071,-0.1626,0.1295,True,-0.009,-0.1721,-0.2113,-0.3125,1.0,True,-0.1603,-0.2874,-0.3223,-0.4028,10.0,0.1482,0.1796,True,0.1482,16,0.0526,23,-0.0503,37,-0.0819,41,-0.1147,42,-0.1354,43,-0.1876,63,-0.1876,63,-0.0596,-0.0713,-0.0596,-0.0713,-0.0596,-0.0713,-0.0596,-0.0713,-0.0596,-0.0713,6.0,True,0.2764,0.3807,0.3413,0.2983,0.3155,0.1446,0.2498,-0.4921,0.0686,16.0
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2023-11-07,2023,3,-0.1077,-3.087,-0.2866,-0.3578,-0.1512,-0.2883,0.2594,True,-0.159,-0.298,-0.2419,-0.3145,2.0,False,,,,,,0.1207,0.0092,False,-0.2866,63,-0.2866,63,-0.0575,7,-0.0816,11,-0.1104,17,-0.1278,18,-0.256,25,-0.2866,63,,,,,,,,,,,,True,0.2764,0.3807,0.3243,0.2813,0.3155,0.1446,0.2498,-0.4921,0.0659,
TSX,SGY,Surge Energy Inc.,Energy,TSX-SF,2023-12-06,2023,5,-0.1321,-2.877,-0.0399,-0.1121,0.0422,-0.0432,0.0848,True,0.0604,-0.0161,-0.0398,-0.1135,2.0,True,0.0604,-0.0161,-0.0398,-0.1135,2.0,0.1523,0.2125,False,-0.0399,63,-0.0399,63,-0.0571,4,-0.0805,5,-0.1003,39,-0.0399,63,-0.0399,63,-0.0399,63,-0.0398,-0.1135,-0.0189,-0.0428,-0.0762,-0.1051,-0.0645,-0.0986,-0.0616,-0.095,-1.0,True,0.2764,0.3807,0.411,0.368,0.3155,0.1446,0.2498,-0.4921,0.0844,
